distribution_id,source_id,reference_year,regulation,building_type,construction_period,published_energy_bin_kwh_m2_year,dwelling_count,evidence_status,source_url,retrieved_at,source_html_sha256
DIST-B02-MULTI_DWELLING-01-46,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919 előtt,460,668,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-01-47,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919 előtt,470,474,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-01-48,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919 előtt,480,367,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-01-49,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919 előtt,490,288,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-01-50,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919 előtt,500,222,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-01-51,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919 előtt,510,197,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-01-52,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919 előtt,520,132,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-01-53,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919 előtt,530,127,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-01-54,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919 előtt,540,116,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-01-55,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919 előtt,550,130,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-01-56,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919 előtt,560,64,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-01-57,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919 előtt,570,39,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-01-58,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919 előtt,580,27,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-01-59,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919 előtt,590,43,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-01,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,10,0,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-02,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,20,0,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-03,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,30,0,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-04,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,40,0,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-05,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,50,0,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-06,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,60,0,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-07,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,70,0,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-08,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,80,0,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-09,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,90,0,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-10,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,100,0,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-11,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,110,0,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-12,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,120,0,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-13,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,130,1,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-14,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,140,1,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-15,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,150,9,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-16,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,160,75,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-17,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,170,283,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-18,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,180,467,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-19,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,190,820,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-20,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,200,1875,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-21,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,210,2031,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-22,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,220,3361,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-23,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,230,4520,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-24,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,240,6912,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-25,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,250,7249,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-26,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,260,7595,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-27,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,270,6984,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-28,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,280,6755,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-29,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,290,7344,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-30,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,300,7847,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-31,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,310,7207,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-32,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,320,6623,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-33,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,330,5971,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-34,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,340,5971,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-35,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,350,4752,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-36,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,360,3841,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-37,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,370,3687,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-38,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,380,2997,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-39,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,390,2774,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-40,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,400,2361,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-41,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,410,1947,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-42,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,420,1513,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-43,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,430,1353,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-44,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,440,1096,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-45,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,450,1059,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-46,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,460,744,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-47,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,470,512,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-48,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,480,428,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-49,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,490,339,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-50,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,500,216,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-51,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,510,176,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-52,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,520,167,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-53,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,530,74,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-54,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,540,67,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-55,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,550,66,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-56,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,560,29,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-57,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,570,33,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-02-58,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,1919–1945,580,26,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
